Time Step,Time,SWE_mm,sm_profile_0_1m
2114,2018-12-28 02:00:00,89.50655365,0.44006867119479054
2115,2018-12-28 03:00:00,89.512542725,0.7002249214470742
2116,2018-12-28 04:00:00,89.516960144,0.7698999512992548
2117,2018-12-28 05:00:00,89.520805359,0.5960962468599453
2118,2018-12-28 06:00:00,89.524841309,0.07745077086091856
2119,2018-12-28 07:00:00,89.528366089,0.28588860593805654
2120,2018-12-28 08:00:00,89.532897949,0.304250706967086
2121,2018-12-28 09:00:00,89.534561157,0.2804479975712687
2122,2018-12-28 10:00:00,89.537734985,0.877678833746173
2123,2018-12-28 11:00:00,89.542617798,0.15833833552933207
2124,2018-12-28 12:00:00,89.548530579,0.7633299852599641
2125,2018-12-28 13:00:00,89.654022217,0.3180075980033028
2126,2018-12-28 14:00:00,89.757049561,0.403474374391807
2127,2018-12-28 15:00:00,89.85610199,0.9321395603637674
2128,2018-12-28 16:00:00,89.943946838,0.27743423598189354
2129,2018-12-28 17:00:00,89.988121033,0.7367804408906478
2130,2018-12-28 18:00:00,89.975494385,0.8264713264180773
2131,2018-12-28 19:00:00,90.072433472,0.3769664218138422
2132,2018-12-28 20:00:00,90.075546265,0.9583748270808257
2133,2018-12-28 21:00:00,90.081665039,0.8031049577198639
2134,2018-12-28 22:00:00,90.08757019,0.27734778857558084
2135,2018-12-28 23:00:00,90.091796875,0.5171276600537588
2136,2018-12-29 00:00:00,90.094833374,0.8368579212182121
2137,2018-12-29 01:00:00,90.097587585,0.44810378301762255
2138,2018-12-29 02:00:00,90.099227905,0.3441239499426728
2139,2018-12-29 03:00:00,90.101127625,0.4495932440044368
2140,2018-12-29 04:00:00,90.103027344,0.5892873011721883
2141,2018-12-29 05:00:00,90.104537964,0.9741302757430541
2142,2018-12-29 06:00:00,90.107765198,0.7907865620803837
2143,2018-12-29 07:00:00,90.110733032,0.451886385502148
2144,2018-12-29 08:00:00,90.113723755,0.07219874660628489
2145,2018-12-29 09:00:00,90.11932373,0.7290417101497523
2146,2018-12-29 10:00:00,90.124969482,0.2541504369608103
2147,2018-12-29 11:00:00,90.13067627,0.31036722475214595
2148,2018-12-29 12:00:00,90.13734436,0.9531752765899446
2149,2018-12-29 13:00:00,90.143661499,0.6048650067880917
2150,2018-12-29 14:00:00,90.14805603,0.5363692092284026
2151,2018-12-29 15:00:00,90.142753601,0.0785804071842564
2152,2018-12-29 16:00:00,90.126968384,0.7068978698988472
2153,2018-12-29 17:00:00,90.113586426,0.25040038109060914
2154,2018-12-29 18:00:00,90.103408813,0.783445260233461
2155,2018-12-29 19:00:00,90.105911255,0.8881523618428113
2156,2018-12-29 20:00:00,90.114448547,0.2760256825140428
2157,2018-12-29 21:00:00,90.119743347,0.6608243965763424
2158,2018-12-29 22:00:00,90.124031067,0.9841613386788741
2159,2018-12-29 23:00:00,90.127548218,0.9831564722632957
2160,2018-12-30 00:00:00,90.131950378,0.13851297463784107
2161,2018-12-30 01:00:00,90.135955811,0.8294320521747058
2162,2018-12-30 02:00:00,90.140670776,0.22816796612176093
2163,2018-12-30 03:00:00,90.145843506,0.24262999230722693
2164,2018-12-30 04:00:00,90.151672363,0.2964752524428733
2165,2018-12-30 05:00:00,90.158370972,0.8642482088471033
2166,2018-12-30 06:00:00,90.161087036,0.49994028204665497
2167,2018-12-30 07:00:00,90.166687012,0.8015025861634946
2168,2018-12-30 08:00:00,90.173606873,0.1218198569743646
2169,2018-12-30 09:00:00,90.179031372,0.7721902091703474
2170,2018-12-30 10:00:00,90.187225342,0.2989822172257133
2171,2018-12-30 11:00:00,90.196708679,0.19204730304016848
2172,2018-12-30 12:00:00,90.206390381,0.32442458539076124
2173,2018-12-30 13:00:00,90.215881348,0.9319018486731016
2174,2018-12-30 14:00:00,90.225158691,0.5984287449758788
2175,2018-12-30 15:00:00,90.227859497,0.4342742400228842
2176,2018-12-30 16:00:00,90.214881897,0.5839146944416417
2177,2018-12-30 17:00:00,90.194366455,0.6762113055793473
2178,2018-12-30 18:00:00,90.166351318,0.7393321591873021
2179,2018-12-30 19:00:00,90.156005859,0.4998302422199423
2180,2018-12-30 20:00:00,90.69329834,0.35514520588863396
2181,2018-12-30 21:00:00,90.698547363,0.7945577164015382
2182,2018-12-30 22:00:00,90.704940796,0.29392221437299704
2183,2018-12-30 23:00:00,90.712997437,0.4908876240103749
2184,2018-12-31 00:00:00,90.725234985,0.4214167515622148
2185,2018-12-31 01:00:00,90.734512329,0.4807224570913392
2186,2018-12-31 02:00:00,90.741989136,0.639326345895948
2187,2018-12-31 03:00:00,90.748725891,0.4469140059047375
2188,2018-12-31 04:00:00,90.754730225,0.08076563370517387
2189,2018-12-31 05:00:00,90.760848999,0.22650061182828563
2190,2018-12-31 06:00:00,90.767440796,0.6339034067914071
2191,2018-12-31 07:00:00,90.776977539,0.6680653900500628
2192,2018-12-31 08:00:00,90.784759521,0.544517051571539
2193,2018-12-31 09:00:00,90.79057312,0.33780813414480637
2194,2018-12-31 10:00:00,90.795639038,0.4191476882149232
2195,2018-12-31 11:00:00,90.802017212,0.01842887022493611
2196,2018-12-31 12:00:00,90.806671143,0.04771129501136284
2197,2018-12-31 13:00:00,90.812072754,0.2206527065370647
2198,2018-12-31 14:00:00,90.817306519,0.5236481992013792
2199,2018-12-31 15:00:00,91.129425049,0.06645794542779981
2200,2018-12-31 16:00:00,91.42956543,0.6105956488392627
2201,2018-12-31 17:00:00,92.368537903,0.2276881050106444
2202,2018-12-31 18:00:00,94.185821533,0.4374393902905763
2203,2018-12-31 19:00:00,94.499588013,0.19859420309166598
2204,2018-12-31 20:00:00,95.384414673,0.18367532440336654
2205,2018-12-31 21:00:00,96.061256409,0.8298017498021238
2206,2018-12-31 22:00:00,96.696716309,0.5316744892369404
2207,2018-12-31 23:00:00,97.676086426,0.05849174871155227
2208,2019-01-01 00:00:00,97.996231079,0.012384015528137726
2209,2019-01-01 01:00:00,98.00239563,0.2298879930870943
2210,2019-01-01 02:00:00,98.025482178,0.7306105750797639
2211,2019-01-01 03:00:00,101.716369629,0.5875294079577797
2212,2019-01-01 04:00:00,103.934959412,0.8955364037631164
2213,2019-01-01 05:00:00,106.381530762,0.6636709641994145
2214,2019-01-01 06:00:00,109.253608704,0.6006088035785362
2215,2019-01-01 07:00:00,112.480140686,0.2957871198089459
2216,2019-01-01 08:00:00,113.911354065,0.8304417758939899
2217,2019-01-01 09:00:00,114.333618164,0.2273737041196101
2218,2019-01-01 10:00:00,114.975578308,0.950978479497939
2219,2019-01-01 11:00:00,115.354171753,0.40162930891397464
2220,2019-01-01 12:00:00,115.378601074,0.38714921121535817
2221,2019-01-01 13:00:00,116.395004272,0.6149682822254467
2222,2019-01-01 14:00:00,117.227828979,0.582802187969152
2223,2019-01-01 15:00:00,117.899528503,0.04924760773845527
2224,2019-01-01 16:00:00,118.396614075,0.0993199466280068
2225,2019-01-01 17:00:00,118.683891296,0.393410677140109
2226,2019-01-01 18:00:00,118.873626709,0.11715023857115858
2227,2019-01-01 19:00:00,119.071159363,0.38018160177848714
2228,2019-01-01 20:00:00,119.173431396,0.28458688592799675
2229,2019-01-01 21:00:00,119.176673889,0.6242712788076483
2230,2019-01-01 22:00:00,119.178329468,0.9564858498697281
2231,2019-01-01 23:00:00,119.181228638,0.8650138057949167
2232,2019-01-02 00:00:00,119.183822632,0.8318692919782626
2233,2019-01-02 01:00:00,119.185821533,0.22886872085168342
2234,2019-01-02 02:00:00,119.187995911,0.6093758153717435
2235,2019-01-02 03:00:00,119.191879272,0.6815391224167684
2236,2019-01-02 04:00:00,119.195648193,0.32528008273826037
2237,2019-01-02 05:00:00,119.197235107,0.2434066234334703
2238,2019-01-02 06:00:00,119.199707031,0.2787242439260669
2239,2019-01-02 07:00:00,119.203094482,0.32291439463046656
2240,2019-01-02 08:00:00,119.206237793,0.5779312896032441
2241,2019-01-02 09:00:00,119.209457397,0.8636264809965514
2242,2019-01-02 10:00:00,119.211639404,0.2936704925608239
2243,2019-01-02 11:00:00,119.213356018,0.5760176798118639
2244,2019-01-02 12:00:00,119.214668274,0.2291873069915581
2245,2019-01-02 13:00:00,119.215927124,0.30012182068334337
2246,2019-01-02 14:00:00,119.216560364,0.2522612215219503
2247,2019-01-02 15:00:00,119.213623047,0.30981264657698615
2248,2019-01-02 16:00:00,119.203155518,0.7896053783654959
2249,2019-01-02 17:00:00,119.19720459,0.4367315829331445
2250,2019-01-02 18:00:00,119.193649292,0.20556250793652198
2251,2019-01-02 19:00:00,119.197013855,0.4297997656653648
2252,2019-01-02 20:00:00,121.081375122,0.842121717274318
2253,2019-01-02 21:00:00,122.958847046,0.37806854717490757
2254,2019-01-02 22:00:00,124.83972168,0.6378777742348691
2255,2019-01-02 23:00:00,124.844787598,0.626279860709184
2256,2019-01-03 00:00:00,124.847747803,0.9784165151588554
2257,2019-01-03 01:00:00,124.850135803,0.6260300169221406
2258,2019-01-03 02:00:00,124.85030365,0.5122959718261263
2259,2019-01-03 03:00:00,124.84929657,0.10417884485708262
2260,2019-01-03 04:00:00,124.849487305,0.31528846772167585
2261,2019-01-03 05:00:00,124.849815369,0.6960251019763608
2262,2019-01-03 06:00:00,124.847297668,0.021712171753055398
2263,2019-01-03 07:00:00,124.849494934,0.483036305061055
2264,2019-01-03 08:00:00,124.852363586,0.7865856220857292
2265,2019-01-03 09:00:00,124.854446411,0.6415626264843496
2266,2019-01-03 10:00:00,124.855010986,0.6446902716962742
2267,2019-01-03 11:00:00,124.858764648,0.6347530926437733
2268,2019-01-03 12:00:00,124.863113403,0.5460337893729048
2269,2019-01-03 13:00:00,124.868553162,0.19355468652317798
2270,2019-01-03 14:00:00,124.87147522,0.6284017101730297
2271,2019-01-03 15:00:00,124.868247986,0.22660111064770494
2272,2019-01-03 16:00:00,124.858161926,0.4536302789882425
2273,2019-01-03 17:00:00,124.848876953,0.7406830669730955
2274,2019-01-03 18:00:00,124.838195801,0.44634169917525746
2275,2019-01-03 19:00:00,124.84577179,0.09372961888174358
2276,2019-01-03 20:00:00,124.85585022,0.5051785228471748
2277,2019-01-03 21:00:00,124.863334656,0.8882671876201357
2278,2019-01-03 22:00:00,124.873649597,0.046317603690056774
2279,2019-01-03 23:00:00,124.880737305,0.5463602511578814
2280,2019-01-04 00:00:00,124.887275696,0.563853429825363
2281,2019-01-04 01:00:00,124.892440796,0.4054166581114289
2282,2019-01-04 02:00:00,124.897476196,0.6431622952583997
2283,2019-01-04 03:00:00,124.90296936,0.06014322645386028
2284,2019-01-04 04:00:00,124.910163879,0.21227006905607748
2285,2019-01-04 05:00:00,124.917015076,0.20028740780219756
2286,2019-01-04 06:00:00,124.921432495,0.3523446925518571
2287,2019-01-04 07:00:00,124.930740356,0.14191512885704505
2288,2019-01-04 08:00:00,124.938987732,0.5016149492926785
2289,2019-01-04 09:00:00,124.946418762,0.3686029640080646
2290,2019-01-04 10:00:00,124.952590942,0.5386612937234646
2291,2019-01-04 11:00:00,124.958183289,0.2526286501793894
2292,2019-01-04 12:00:00,124.963439941,0.02625560269480187
2293,2019-01-04 13:00:00,124.965080261,0.325427196182814
2294,2019-01-04 14:00:00,124.968704224,0.8386808907954038
2295,2019-01-04 15:00:00,124.958999634,0.04913905832579213
2296,2019-01-04 16:00:00,124.94203186,0.21085141725083734
2297,2019-01-04 17:00:00,124.931762695,0.3566767204073893
2298,2019-01-04 18:00:00,124.923873901,0.047203476812681
2299,2019-01-04 19:00:00,124.932235718,0.9995061316849291
2300,2019-01-04 20:00:00,124.947280884,0.5665456083815693
2301,2019-01-04 21:00:00,124.962234497,0.8389570948435784
2302,2019-01-04 22:00:00,124.977539062,0.5340367005981514
2303,2019-01-04 23:00:00,124.990882874,0.9069163718561903
2304,2019-01-05 00:00:00,124.999603271,0.2762336702648639
2305,2019-01-05 01:00:00,125.005325317,0.5325529556575771
2306,2019-01-05 02:00:00,125.012390137,0.06015526399247495
2307,2019-01-05 03:00:00,125.019706726,0.924360492617036
2308,2019-01-05 04:00:00,125.025917053,0.9299700396909529
2309,2019-01-05 05:00:00,125.030059814,0.9718076244245537
2310,2019-01-05 06:00:00,125.034233093,0.793335547414753
2311,2019-01-05 07:00:00,125.038299561,0.157819694663607
2312,2019-01-05 08:00:00,125.04221344,0.5966566655820801
2313,2019-01-05 09:00:00,125.046478271,0.2410245811341778
2314,2019-01-05 10:00:00,125.051345825,0.3246545083196787
2315,2019-01-05 11:00:00,125.056472778,0.8215858084805956
2316,2019-01-05 12:00:00,125.061309814,0.28855554668222716
2317,2019-01-05 13:00:00,125.0679245,0.08506705709673046
2318,2019-01-05 14:00:00,125.073806763,0.8068523084306749
2319,2019-01-05 15:00:00,125.074203491,0.41580026787260704
2320,2019-01-05 16:00:00,125.066390991,0.42937214664368095
2321,2019-01-05 17:00:00,125.056335449,0.39444466268307354
2322,2019-01-05 18:00:00,125.161979675,0.2496350844252474
2323,2019-01-05 19:00:00,125.579872131,0.18907867683805502
2324,2019-01-05 20:00:00,126.797019958,0.7696680287073988
2325,2019-01-05 21:00:00,128.188568115,0.4430913648473397
2326,2019-01-05 22:00:00,129.579971313,0.8187053946865572
2327,2019-01-05 23:00:00,130.266723633,0.34254393332005795
2328,2019-01-06 00:00:00,130.549484253,0.6135062170106127
2329,2019-01-06 01:00:00,130.550537109,0.0418628656736485
2330,2019-01-06 02:00:00,130.550415039,0.33458637032930383
2331,2019-01-06 03:00:00,130.547073364,0.41114187887019527
2332,2019-01-06 04:00:00,130.535903931,0.0328691363870407
2333,2019-01-06 05:00:00,130.527191162,0.48105480046793647
2334,2019-01-06 06:00:00,130.518218994,0.9249198523555847
2335,2019-01-06 07:00:00,130.519744873,0.7086365325058684
2336,2019-01-06 08:00:00,130.529663086,0.7928014405091182
2337,2019-01-06 09:00:00,130.535064697,0.20158644391574043
2338,2019-01-06 10:00:00,130.539642334,0.14780280841659366
2339,2019-01-06 11:00:00,130.546569824,0.6546990513920564
2340,2019-01-06 12:00:00,130.550476074,0.8645140622717815
2341,2019-01-06 13:00:00,130.555175781,0.07924200268131609
2342,2019-01-06 14:00:00,133.350082397,0.18423682304569455
2343,2019-01-06 15:00:00,134.755279541,0.5847236515173018
2344,2019-01-06 16:00:00,136.818771362,0.3361469050509358
2345,2019-01-06 17:00:00,138.879745483,0.37556025933717396
2346,2019-01-06 18:00:00,140.547988892,0.16123592744446535
2347,2019-01-06 19:00:00,141.233520508,0.6968102640170594
2348,2019-01-06 20:00:00,143.444488525,0.7340305887421871
2349,2019-01-06 21:00:00,143.447723389,0.038916379402038515
2350,2019-01-06 22:00:00,143.449920654,0.2569516811073065
2351,2019-01-06 23:00:00,143.450469971,0.7471479311411127
2352,2019-01-07 00:00:00,143.454498291,0.36223031527861005
2353,2019-01-07 01:00:00,143.837051392,0.7587897035432601
2354,2019-01-07 02:00:00,144.279129028,0.9424648015556157
2355,2019-01-07 03:00:00,144.290618896,0.23689147867634042
2356,2019-01-07 04:00:00,144.299530029,0.5822858806353063
2357,2019-01-07 05:00:00,144.368743896,0.29747719420490804
2358,2019-01-07 06:00:00,144.380371094,0.7129311024443055
2359,2019-01-07 07:00:00,144.392333984,0.10282514700275058
2360,2019-01-07 08:00:00,144.403793335,0.8504343234570406
2361,2019-01-07 09:00:00,144.413986206,0.6401702669325431
2362,2019-01-07 10:00:00,144.422744751,0.9705020359068928
2363,2019-01-07 11:00:00,144.433029175,0.19093568427387853
2364,2019-01-07 12:00:00,144.441131592,0.9689839741361418
2365,2019-01-07 13:00:00,144.449874878,0.5483051376238973
2366,2019-01-07 14:00:00,144.458496094,0.4758239319553689
2367,2019-01-07 15:00:00,144.456314087,0.3766118265088464
2368,2019-01-07 16:00:00,144.445465088,0.7343258768817117
2369,2019-01-07 17:00:00,150.431243896,0.7150350349711865
2370,2019-01-07 18:00:00,150.418991089,0.7136415352802896
2371,2019-01-07 19:00:00,150.417495728,0.3410055333888221
2372,2019-01-07 20:00:00,150.421646118,0.14984599780180163
2373,2019-01-07 21:00:00,150.428451538,0.470567158450922
2374,2019-01-07 22:00:00,150.434036255,0.4308046903165288
2375,2019-01-07 23:00:00,150.438949585,0.49590913679107906
2376,2019-01-08 00:00:00,150.450363159,0.7530831390992209
2377,2019-01-08 01:00:00,150.461013794,0.07612932267041428
2378,2019-01-08 02:00:00,150.466766357,0.11216138899491368
2379,2019-01-08 03:00:00,150.471237183,0.967651039355779
2380,2019-01-08 04:00:00,150.472793579,0.1406052519412997
2381,2019-01-08 05:00:00,150.472412109,0.3079490407490161
2382,2019-01-08 06:00:00,150.474304199,0.819291727369143
2383,2019-01-08 07:00:00,150.479507446,0.7890342930111122
2384,2019-01-08 08:00:00,150.481918335,0.8795566702647015
2385,2019-01-08 09:00:00,150.489181519,0.43671503537190337
2386,2019-01-08 10:00:00,150.499786377,0.6523807550859491
2387,2019-01-08 11:00:00,150.511871338,0.8952384428427345
2388,2019-01-08 12:00:00,150.52255249,0.6808588655753881
2389,2019-01-08 13:00:00,150.533218384,0.7277719003237496
2390,2019-01-08 14:00:00,150.541046143,0.8754647561889831
2391,2019-01-08 15:00:00,150.535476685,0.4488698854837989
2392,2019-01-08 16:00:00,150.518753052,0.8378754654043339
2393,2019-01-08 17:00:00,150.505310059,0.4146599050945332
2394,2019-01-08 18:00:00,150.490859985,0.6225997787575884
2395,2019-01-08 19:00:00,150.49357605,0.395183759990673
2396,2019-01-08 20:00:00,150.502914429,0.3385068249737281
2397,2019-01-08 21:00:00,150.511413574,0.12808645888240555
2398,2019-01-08 22:00:00,150.517303467,0.48147291199745024
2399,2019-01-08 23:00:00,150.522857666,0.2053840178876014
2400,2019-01-09 00:00:00,150.529434204,0.5877986691595178
2401,2019-01-09 01:00:00,150.5340271,0.19799445200683952
2402,2019-01-09 02:00:00,150.538970947,0.5067957391885956
2403,2019-01-09 03:00:00,150.54649353,0.7083642193392254
2404,2019-01-09 04:00:00,150.554626465,0.11049052172594087
2405,2019-01-09 05:00:00,150.562850952,0.7481720289483609
2406,2019-01-09 06:00:00,150.571868896,0.3752334188132205
2407,2019-01-09 07:00:00,150.580780029,0.13135375859272402
2408,2019-01-09 08:00:00,150.589706421,0.6280971993915437
2409,2019-01-09 09:00:00,150.599487305,0.2579890211552269
2410,2019-01-09 10:00:00,150.609741211,0.5042099814352244
2411,2019-01-09 11:00:00,150.622451782,0.46479798244957204
2412,2019-01-09 12:00:00,150.633972168,0.6191722183148421
2413,2019-01-09 13:00:00,150.646057129,0.05705227359510756
2414,2019-01-09 14:00:00,150.65864563,0.07745997702793916
2415,2019-01-09 15:00:00,150.66468811,0.7512608166192297
2416,2019-01-09 16:00:00,150.660705566,0.8909490997736842
2417,2019-01-09 17:00:00,150.656509399,0.7821352585776461
2418,2019-01-09 18:00:00,150.652999878,0.6230992328521829
2419,2019-01-09 19:00:00,150.660720825,0.7939165110190334
2420,2019-01-09 20:00:00,150.674545288,0.4023605666919843
2421,2019-01-09 21:00:00,150.684417725,0.48213121403233383
2422,2019-01-09 22:00:00,150.692642212,0.48586000864617285
2423,2019-01-09 23:00:00,150.699859619,0.18515021848216695
2424,2019-01-10 00:00:00,150.709991455,0.6653163080951101
2425,2019-01-10 01:00:00,150.715011597,0.34940308467547454
2426,2019-01-10 02:00:00,150.721588135,0.45181825828784117
2427,2019-01-10 03:00:00,150.727340698,0.4689637783787295
2428,2019-01-10 04:00:00,150.731033325,0.15448933398692954
2429,2019-01-10 05:00:00,150.737731934,0.7208322074790121
2430,2019-01-10 06:00:00,150.745376587,0.12423523155496208
2431,2019-01-10 07:00:00,150.753417969,0.5553401094817343
2432,2019-01-10 08:00:00,150.76335144,0.3254785661735098
2433,2019-01-10 09:00:00,150.772994995,0.3101525993571136
2434,2019-01-10 10:00:00,150.781967163,0.7949492229396232
2435,2019-01-10 11:00:00,150.792984009,0.007924956220789592
2436,2019-01-10 12:00:00,150.804092407,0.8368811171149889
2437,2019-01-10 13:00:00,150.814743042,0.5200086939937959
2438,2019-01-10 14:00:00,150.825927734,0.7700876564429683
2439,2019-01-10 15:00:00,150.830413818,0.744379597965916
2440,2019-01-10 16:00:00,150.819580078,0.03193776883285315
2441,2019-01-10 17:00:00,150.804428101,0.369184098372886
2442,2019-01-10 18:00:00,150.787872314,0.21896729572533646
2443,2019-01-10 19:00:00,150.789352417,0.005444917364376578
2444,2019-01-10 20:00:00,150.79826355,0.9021784370928106
2445,2019-01-10 21:00:00,150.804107666,0.9384922421012529
2446,2019-01-10 22:00:00,150.810409546,0.21252831022272856
2447,2019-01-10 23:00:00,150.817657471,0.7904350782166747
2448,2019-01-11 00:00:00,150.822875977,0.8002354075731357
2449,2019-01-11 01:00:00,151.458724976,0.6731411581777237
2450,2019-01-11 02:00:00,151.465179443,0.07854623950542206
2451,2019-01-11 03:00:00,151.473129272,0.013209108538578151
2452,2019-01-11 04:00:00,151.479705811,0.9138917789842852
2453,2019-01-11 05:00:00,151.485961914,0.06626039023438535
2454,2019-01-11 06:00:00,151.492614746,0.7414775003148714
2455,2019-01-11 07:00:00,151.498001099,0.7833028241720196
2456,2019-01-11 08:00:00,151.503601074,0.7638215438514072
2457,2019-01-11 09:00:00,151.508636475,0.34552428597596097
2458,2019-01-11 10:00:00,151.512924194,0.09594521941081013
2459,2019-01-11 11:00:00,151.517822266,0.6015147317221672
2460,2019-01-11 12:00:00,151.523727417,0.5268800125068303
2461,2019-01-11 13:00:00,151.53024292,0.04249946934918869
2462,2019-01-11 14:00:00,151.536529541,0.886625710842041
2463,2019-01-11 15:00:00,151.533569336,0.3255191725877108
2464,2019-01-11 16:00:00,151.516387939,0.4089138542944115
2465,2019-01-11 17:00:00,151.495391846,0.20542159166735863
2466,2019-01-11 18:00:00,151.47857666,0.7362445083487932
2467,2019-01-11 19:00:00,151.477859497,0.6445222137348161
2468,2019-01-11 20:00:00,151.485519409,0.5212191087099901
2469,2019-01-11 21:00:00,151.496398926,0.7793446973338573
2470,2019-01-11 22:00:00,151.506408691,0.6987568802944057
2471,2019-01-11 23:00:00,151.514419556,0.24061972773681106
2472,2019-01-12 00:00:00,151.523864746,0.6395558944344921
2473,2019-01-12 01:00:00,151.532501221,0.8406561977069305
2474,2019-01-12 02:00:00,151.542404175,0.18711223947654487
2475,2019-01-12 03:00:00,151.551834106,0.28330940871310906
2476,2019-01-12 04:00:00,151.561721802,0.34624016329587937
2477,2019-01-12 05:00:00,151.57119751,0.6902239856307486
2478,2019-01-12 06:00:00,151.576461792,0.16572870029203157
2479,2019-01-12 07:00:00,151.581680298,0.9164899125045367
2480,2019-01-12 08:00:00,151.587188721,0.3036762230840786
2481,2019-01-12 09:00:00,151.591659546,0.12486436867527329
2482,2019-01-12 10:00:00,151.73223877,0.3416013123731819
2483,2019-01-12 11:00:00,151.835205078,0.5960530287951725
2484,2019-01-12 12:00:00,152.121536255,0.11198331066427647
2485,2019-01-12 13:00:00,152.123443604,0.506098202732147
2486,2019-01-12 14:00:00,152.12461853,0.031939429370735906
2487,2019-01-12 15:00:00,152.122665405,0.16467041082218714
2488,2019-01-12 16:00:00,153.943145752,0.6979570324907534
2489,2019-01-12 17:00:00,155.111495972,0.6502212839126911
2490,2019-01-12 18:00:00,155.711166382,0.8178149913770233
2491,2019-01-12 19:00:00,156.31729126,0.2305368268626662
2492,2019-01-12 20:00:00,156.322570801,0.4679306751204313
2493,2019-01-12 21:00:00,156.809631348,0.9746682313129328
2494,2019-01-12 22:00:00,156.814102173,0.5703508483228603
2495,2019-01-12 23:00:00,156.818313599,0.28591789899606423
2496,2019-01-13 00:00:00,156.823257446,0.1605266085353262
2497,2019-01-13 01:00:00,156.827606201,0.21341825646843715
2498,2019-01-13 02:00:00,156.830596924,0.46933390878259973
2499,2019-01-13 03:00:00,156.833389282,0.8371226416865839
2500,2019-01-13 04:00:00,156.836471558,0.8847971878145527
2501,2019-01-13 05:00:00,156.838806152,0.055774626432859464
2502,2019-01-13 06:00:00,156.842010498,0.8325424101105808
2503,2019-01-13 07:00:00,156.845031738,0.5259454978542223
2504,2019-01-13 08:00:00,156.848205566,0.9455304741015892
2505,2019-01-13 09:00:00,156.853271484,0.150294459815551
2506,2019-01-13 10:00:00,156.855758667,0.17974205852953518
2507,2019-01-13 11:00:00,156.86088562,0.4227967578620545
2508,2019-01-13 12:00:00,156.865859985,0.7519480651235743
2509,2019-01-13 13:00:00,156.871856689,0.7428572318910655
2510,2019-01-13 14:00:00,156.876296997,0.02279391563417843
2511,2019-01-13 15:00:00,156.877960205,0.2849602398582666
2512,2019-01-13 16:00:00,157.017379761,0.013011128358023427
2513,2019-01-13 17:00:00,157.601516724,0.3315682826263435
2514,2019-01-13 18:00:00,158.193237305,0.6540665519508166
2515,2019-01-13 19:00:00,158.336990356,0.04386927135541663
2516,2019-01-13 20:00:00,160.137664795,0.1415049480431687
2517,2019-01-13 21:00:00,160.735626221,0.7671906051578576
2518,2019-01-13 22:00:00,161.333877563,0.10802146528920431
2519,2019-01-13 23:00:00,161.335021973,0.6124605679000523
2520,2019-01-14 00:00:00,161.482772827,0.8505216299446795
2521,2019-01-14 01:00:00,161.488372803,0.5394156477105941
2522,2019-01-14 02:00:00,161.636123657,0.7717245316952805
2523,2019-01-14 03:00:00,161.642303467,0.6140290993783016
2524,2019-01-14 04:00:00,161.647506714,0.1437774653708893
2525,2019-01-14 05:00:00,161.652923584,0.99829303728156
2526,2019-01-14 06:00:00,161.805084229,0.658711456163968
2527,2019-01-14 07:00:00,161.811126709,0.2618900585625549
2528,2019-01-14 08:00:00,161.816955566,0.40799841052698727
2529,2019-01-14 09:00:00,161.821838379,0.7476541891975473
2530,2019-01-14 10:00:00,161.82749939,0.35501127239008157
2531,2019-01-14 11:00:00,161.832672119,0.2924908268269978
2532,2019-01-14 12:00:00,161.837478638,0.1342482176631098
2533,2019-01-14 13:00:00,161.841796875,0.1928372162857428
2534,2019-01-14 14:00:00,161.848190308,0.7251553705220367
2535,2019-01-14 15:00:00,161.850509644,0.25483528663799704
2536,2019-01-14 16:00:00,161.846755981,0.8424627687334761
2537,2019-01-14 17:00:00,161.843505859,0.41579780546984924
2538,2019-01-14 18:00:00,161.839706421,0.4697547913768211
2539,2019-01-14 19:00:00,161.842391968,0.01988481162804101
2540,2019-01-14 20:00:00,161.846939087,0.8570095143516621
2541,2019-01-14 21:00:00,161.855163574,0.11047666356496622
2542,2019-01-14 22:00:00,161.862670898,0.6963290034363727
2543,2019-01-14 23:00:00,161.869766235,0.7307124059400382
2544,2019-01-15 00:00:00,161.87902832,0.0756610217794218
2545,2019-01-15 01:00:00,161.888534546,0.659841444435369
2546,2019-01-15 02:00:00,161.893218994,0.22999129090004833
2547,2019-01-15 03:00:00,161.899749756,0.9950342861240133
2548,2019-01-15 04:00:00,161.908355713,0.6126937049260384
2549,2019-01-15 05:00:00,161.918640137,0.6771608899227243
2550,2019-01-15 06:00:00,161.928649902,0.8213115161531752
2551,2019-01-15 07:00:00,161.938690186,0.5648505343974661
2552,2019-01-15 08:00:00,161.948730469,0.23453015476505712
2553,2019-01-15 09:00:00,161.959625244,0.1366215793084733
2554,2019-01-15 10:00:00,161.971191406,0.8568283027193128
2555,2019-01-15 11:00:00,161.985702515,0.5851227368550422
2556,2019-01-15 12:00:00,162.000656128,0.0183592301784814
2557,2019-01-15 13:00:00,162.013198853,0.6465103743605148
2558,2019-01-15 14:00:00,162.027069092,0.13305999757891074
2559,2019-01-15 15:00:00,162.034408569,0.22476114749930187
2560,2019-01-15 16:00:00,162.028884888,0.8798120401607161
2561,2019-01-15 17:00:00,162.021850586,0.759083165432952
2562,2019-01-15 18:00:00,163.048538208,0.11092740706377935
2563,2019-01-15 19:00:00,163.053771973,0.6618428516695508
2564,2019-01-15 20:00:00,163.865707397,0.1339267925491725
